date,death penalty,drug policy,incarcer,gun control,shooting,abortion,pro life,arts,civil rights,racism,budget,economy,stock,taxes,recession,debt,budget,education,college,student debt,air quality,global warming,carbon dioxide,climate change,greenhouse,campaign finance reform,privatization,health insurance,medicaid,medicare,social security,welfare,defense spending,war,albania,algeria,america,andorra,angola,antigua,argentina,armenia,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bissau,bolivia,bosnia,botswana,brazil,british,brunei,bulgaria,burkina,burma,burundi,cambodia,cameroon,canada,cape verde,central african republic,chad,chile,china,colombia,comoros,congo,costa rica,country debt,croatia,cuba,cyprus,czech,denmark,djibouti,dominica,east timor,ecuador,egypt,el salvador,emirate,england,eritrea,estonia,ethiopia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,great britain,greece,grenada,grenadines,guatemala,guinea,guyana,haiti,herzegovina,honduras,hungary,iceland,in usa,india,indonesia,iran,iraq,ireland,israel,italy,ivory coast,jamaica,japan,jordan,kazakhstan,kenya,kiribati,korea,kosovo,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macedonia,madagascar,malawi,malaysia,maldives,mali,malta,marshall,mauritania,mauritius,mexico,micronesia,moldova,monaco,mongolia,montenegro,morocco,mozambique,myanmar,namibia,nauru,nepal,netherlands,new zealand,nicaragua,niger,nigeria,norway,oman,pakistan,palau,panama,papua,paraguay,peru,philippines,poland,portugal,qatar,romania,russia,rwanda,samoa,san marino,sao tome,saudi arabia,scotland,scottish,senegal,serbia,seychelles,sierra leone,singapore,slovakia,slovenia,solomon,somalia,south africa,south sudan,spain,sri lanka,st. kitts,st. lucia,st kitts,st lucia,saint kitts,santa lucia,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,thailand,tobago,togo,tonga,trinidad,tunisia,turkey,turkmenistan,tuvalu,uganda,ukraine,united kingdom,united states,uruguay,usa,uzbekistan,vanuatu,vatican,venezuela,vietnam,wales,welsh,yemen,zambia,zimbabwe
2019-01-01,18,22,17,8,24,64,58,30,26,21,51,56,43,76,17,50,51,45,48,56,9,15,56,41,33,3,11,64,91,65,56,60,19,38,22,8,33,35,26,65,24,61,63,43,25,30,56,17,60,40,15,50,37,77,33,48,4,67,12,29,38,39,38,13,17,86,10,43,81,16,37,44,40,47,17,72,29,37,6,61,39,64,29,58,24,6,47,29,63,51,29,52,42,74,70,37,29,57,21,45,26,25,22,33,20,42,48,74,60,2,4,21,35,28,53,75,73,11,4,48,27,19,5,57,21,55,40,78,32,39,10,88,28,63,34,35,78,40,3,44,36,79,61,18,62,35,73,27,77,50,17,85,53,14,54,35,61,33,32,34,51,65,42,21,18,19,55,44,31,29,85,50,20,47,40,27,45,67,44,22,62,49,23,35,17,35,72,42,39,43,8,12,59,34,78,14,14,42,28,25,30,38,38,15,14,66,82,46,52,25,69,47,40,50,14,47,55,79,52,12,9,27,34,15,26,56,23,67,11,26,25,21,50,66,15,5,90,39,32,36,50,68,35
2019-02-01,21,22,18,10,26,55,49,30,36,26,67,60,42,100,17,52,67,44,45,60,8,18,66,50,39,5,14,65,86,66,53,60,28,40,22,8,33,30,26,68,26,57,45,41,27,27,48,18,53,43,16,47,37,78,38,51,4,72,11,29,37,37,30,13,18,88,10,42,64,18,36,40,40,51,18,61,29,46,6,55,37,63,28,62,29,6,44,28,77,51,33,49,41,70,58,35,27,29,19,42,27,26,22,32,21,44,50,77,59,3,4,22,35,26,51,74,78,8,3,52,28,20,5,57,20,62,47,72,29,38,10,89,17,58,35,34,73,41,3,40,37,78,52,18,65,33,59,28,73,50,16,79,51,13,59,28,59,34,32,36,53,62,52,20,19,19,58,50,42,26,79,82,19,45,42,25,43,65,44,22,61,50,24,33,17,31,66,44,43,41,11,12,59,39,74,14,14,48,30,23,33,35,37,14,12,59,76,42,52,24,67,43,39,47,11,45,53,77,46,12,10,31,35,13,24,43,25,71,10,27,26,19,50,44,15,6,98,37,43,47,29,65,28
2019-03-01,25,23,34,12,43,40,46,30,32,26,54,60,42,73,20,49,54,39,48,58,9,16,66,60,42,5,12,65,85,63,52,56,29,40,24,11,34,34,27,68,32,68,55,48,36,26,74,18,51,48,17,45,42,80,50,50,6,78,12,28,66,40,29,13,20,84,10,41,63,24,37,46,41,52,25,67,28,39,6,52,40,74,29,65,24,9,44,28,77,47,31,54,45,100,59,37,29,32,19,44,29,26,23,34,19,36,53,80,61,2,5,24,38,26,48,71,75,8,3,53,29,21,7,57,21,63,61,73,34,39,15,89,17,57,38,33,74,46,4,100,38,81,59,19,91,35,66,30,79,48,22,74,52,14,79,26,64,54,34,100,52,62,51,21,23,33,59,49,34,31,78,64,21,46,45,38,49,64,45,26,61,52,23,38,17,45,56,38,44,41,10,18,58,35,77,18,16,43,30,22,33,37,36,15,12,63,71,41,51,23,64,47,39,50,10,46,54,75,46,13,11,24,36,14,26,43,26,74,13,28,26,19,49,51,15,5,66,38,41,42,28,70,31
2019-04-01,27,24,0,9,25,39,46,30,37,24,52,57,42,80,17,48,52,36,46,71,7,15,60,63,46,4,12,58,86,61,55,53,31,48,24,9,38,31,26,64,26,64,40,39,66,23,53,17,46,43,16,42,38,86,37,48,5,69,10,27,100,38,29,13,17,79,9,41,53,16,36,44,40,47,23,63,25,44,7,52,41,64,28,57,22,8,44,28,65,45,23,66,45,73,58,34,28,29,18,43,28,24,21,34,17,34,46,86,58,2,4,22,35,22,48,61,70,8,3,45,32,20,5,52,21,53,43,67,28,37,10,88,16,54,35,32,74,38,6,38,37,82,50,17,68,36,64,26,77,47,22,75,46,14,53,28,100,37,31,58,46,59,41,22,20,10,53,42,29,26,72,47,23,41,42,28,50,61,43,24,52,50,21,39,17,38,54,40,37,42,8,13,53,33,79,16,17,43,27,21,35,38,100,11,9,49,58,36,53,41,64,40,38,48,9,48,49,72,40,11,10,24,33,14,30,39,21,72,13,25,26,18,48,46,14,6,58,35,31,44,27,66,26
2019-05-01,24,22,0,8,29,98,77,35,36,23,50,57,42,37,16,47,50,38,47,71,9,18,61,65,54,4,11,55,77,57,49,54,31,44,26,8,40,24,27,71,27,67,44,43,60,23,45,25,45,52,17,38,52,88,35,49,5,71,11,27,41,46,38,12,16,82,10,41,51,16,37,45,42,52,23,61,25,37,8,50,44,69,32,61,22,7,48,26,69,43,31,52,51,69,57,38,29,29,15,43,29,24,21,40,17,29,47,85,62,2,5,23,37,24,50,74,68,14,3,47,32,24,5,52,21,54,43,69,35,36,11,86,19,52,42,32,68,36,4,40,43,81,95,18,89,32,62,26,79,46,19,71,49,16,54,45,69,44,31,35,48,61,39,22,22,12,55,44,29,31,71,56,22,45,40,28,51,66,46,26,52,56,22,34,17,58,51,43,39,38,10,13,54,48,76,19,18,50,28,26,33,42,33,11,10,47,60,36,52,25,69,67,43,53,10,49,49,72,42,12,10,25,35,15,27,38,26,67,13,38,31,18,50,48,14,5,63,36,31,36,28,65,25
2019-06-01,14,21,17,5,29,42,45,32,17,18,54,48,38,36,16,45,54,34,52,84,9,13,46,49,39,2,9,58,79,56,50,53,21,33,32,12,92,29,31,62,60,68,55,49,34,26,49,30,49,54,18,41,58,86,78,98,10,75,18,27,35,53,27,12,43,84,24,45,55,14,39,67,41,85,27,79,33,34,10,62,45,67,31,66,23,8,71,33,85,43,53,47,56,65,64,34,38,28,17,42,30,28,17,41,18,32,52,93,81,3,6,32,37,26,51,88,61,19,3,47,26,24,13,67,22,52,54,76,29,39,14,96,28,51,50,34,71,38,4,45,44,82,100,22,72,34,68,38,85,44,32,72,58,15,65,26,63,49,34,31,54,78,38,22,35,20,74,41,36,38,77,100,23,49,33,88,80,67,48,36,98,69,22,30,18,42,60,50,43,37,15,17,53,33,76,17,18,43,26,38,30,43,47,11,10,50,63,34,53,89,67,42,53,64,9,49,63,95,44,18,10,38,41,22,27,39,25,84,13,26,23,43,57,48,26,5,76,33,34,35,29,72,38
2019-07-01,16,20,34,4,24,32,39,29,13,20,64,50,39,34,17,46,64,34,45,65,9,12,34,42,31,2,10,61,81,60,54,56,18,31,31,28,52,31,27,63,44,67,46,43,29,25,48,30,51,41,16,38,100,85,56,47,6,68,18,34,41,54,26,12,16,83,15,44,57,12,38,62,38,51,21,69,27,33,10,47,46,64,30,58,22,6,42,30,65,45,46,74,51,75,59,34,47,27,19,43,27,28,17,42,18,33,48,87,60,4,5,21,34,26,51,78,73,15,2,50,24,21,14,64,21,50,42,76,26,38,11,87,21,57,40,34,68,36,4,39,39,78,51,26,70,35,66,30,82,45,25,75,55,15,56,29,59,49,33,31,49,65,39,23,31,26,53,42,39,31,73,58,25,46,44,28,88,71,43,26,56,51,21,28,19,37,63,40,40,43,32,14,59,31,80,15,20,40,31,24,27,37,40,13,10,52,65,36,54,23,70,44,55,54,9,48,95,80,41,12,10,28,36,28,26,45,19,76,11,26,22,19,61,46,14,6,53,32,32,35,23,63,30
2019-08-01,15,19,0,15,55,32,40,29,14,20,51,57,43,34,59,47,51,36,49,72,8,12,38,50,31,2,8,61,86,62,56,55,16,31,32,7,34,35,27,69,32,67,46,45,29,25,50,18,53,39,16,39,37,95,43,55,6,73,12,29,44,54,27,14,16,83,9,43,60,13,36,47,43,52,19,59,26,35,9,46,44,65,34,57,25,8,43,26,64,45,32,51,46,77,59,34,29,28,16,46,27,25,16,39,20,35,51,83,67,2,5,26,38,25,51,76,81,10,2,50,25,21,6,54,21,53,41,68,32,36,10,89,22,68,38,35,69,36,3,43,41,79,51,18,68,37,61,25,82,47,17,74,48,14,50,34,67,50,30,32,54,64,42,22,20,11,54,40,29,31,78,58,29,44,100,29,50,67,44,27,54,51,23,29,25,39,61,42,43,41,8,17,62,30,82,15,21,42,24,22,27,38,33,9,10,50,66,35,58,25,72,42,42,53,9,51,56,81,43,12,10,30,37,16,26,65,31,69,11,25,23,19,52,48,15,5,55,35,41,36,26,65,24
2019-09-01,17,22,0,11,27,33,50,30,19,21,52,65,38,36,32,49,52,39,55,68,9,17,63,100,35,3,12,68,93,69,51,60,18,35,38,8,34,52,29,68,36,90,46,47,36,100,49,21,49,44,19,40,44,100,51,54,6,76,12,31,41,51,30,16,19,84,10,43,63,14,35,50,44,57,25,58,27,37,7,48,44,66,31,61,25,9,47,30,70,44,37,51,62,71,67,35,30,28,18,53,31,24,21,40,18,34,54,85,62,2,6,26,35,24,54,71,87,13,3,51,31,22,7,51,22,51,50,69,40,37,23,90,20,55,38,33,78,38,3,47,55,84,54,17,66,40,60,26,81,48,19,77,57,16,76,31,66,46,30,36,49,88,43,24,23,11,58,44,30,28,84,56,24,41,72,29,55,70,49,28,58,55,24,30,30,56,63,59,44,39,8,32,54,37,87,18,20,44,31,33,30,42,34,13,10,60,64,39,56,24,71,42,42,53,10,50,57,78,43,14,11,84,37,17,28,47,24,71,20,29,26,20,54,52,14,5,53,34,40,39,36,70,35
2019-10-01,18,21,16,9,25,34,55,29,23,25,53,63,40,41,26,49,53,37,50,68,19,16,72,74,42,4,18,68,92,87,55,57,22,46,25,9,32,34,27,66,38,80,45,43,34,19,51,21,46,49,17,38,39,94,46,69,7,83,13,30,37,57,29,13,16,90,9,47,58,16,34,64,46,56,23,67,26,39,6,49,42,68,37,68,25,7,65,30,67,43,37,59,56,74,63,37,31,34,18,47,32,25,22,33,21,36,48,92,60,2,6,24,37,25,49,84,80,10,3,52,28,20,6,49,26,53,57,69,36,37,14,87,21,54,38,40,71,38,3,79,40,92,91,17,63,37,54,26,81,47,25,74,53,21,58,27,67,44,30,36,49,86,46,23,23,14,57,44,33,28,89,58,20,44,50,31,54,65,48,27,57,57,22,34,31,54,62,47,45,39,15,14,57,34,80,17,16,47,28,100,32,37,53,12,11,50,57,39,61,24,73,40,42,52,29,54,68,74,42,19,10,67,40,14,39,43,22,75,18,28,26,27,50,49,17,5,54,37,51,38,25,64,25
2019-11-01,18,21,16,9,29,31,54,29,22,24,49,58,39,38,21,48,49,36,49,63,25,15,66,71,40,5,14,68,83,77,51,58,24,38,58,9,31,60,27,66,37,84,56,40,35,20,51,100,48,50,17,40,44,97,65,100,8,95,15,29,50,37,35,12,22,89,10,46,57,16,34,49,43,57,45,64,27,42,5,49,37,61,31,65,28,8,48,31,67,44,42,48,47,74,54,38,28,35,22,49,32,25,22,30,17,35,46,84,61,2,7,22,38,25,50,86,79,10,3,48,29,18,8,49,21,58,50,70,33,36,23,92,20,59,37,37,93,40,3,60,50,89,55,17,65,37,59,33,84,47,21,77,54,15,66,25,62,48,30,34,51,71,50,25,22,20,53,47,29,30,90,72,20,42,40,31,53,68,48,25,56,64,21,34,21,38,82,44,36,39,9,15,53,37,79,17,15,44,27,23,36,33,36,13,10,51,62,43,60,24,75,46,44,47,11,49,82,73,45,14,11,31,36,12,96,41,67,73,18,27,25,28,51,47,14,4,56,38,42,40,27,71,23
2019-12-01,17,17,16,12,31,30,53,26,20,23,49,54,39,40,18,45,49,31,45,64,15,12,54,57,32,4,11,68,85,69,52,54,31,36,24,8,34,37,24,70,25,64,52,40,32,22,54,20,48,40,16,41,34,96,51,50,4,60,10,27,48,32,30,13,16,94,11,45,55,13,32,42,40,43,18,56,25,36,4,47,33,60,27,64,27,7,37,28,59,44,31,53,39,77,54,44,28,30,23,45,25,23,19,28,17,39,42,79,52,2,4,19,31,28,48,86,75,9,3,40,25,17,5,50,21,64,48,64,48,40,10,88,18,88,32,34,67,36,6,37,35,75,42,17,58,34,65,28,73,48,17,83,44,15,53,29,59,31,30,31,62,58,43,24,19,23,48,45,27,28,83,70,20,38,36,25,44,64,42,20,63,53,20,30,26,35,64,48,36,43,8,12,53,32,84,13,13,43,30,23,28,30,65,13,12,53,70,38,100,22,75,35,41,47,9,48,50,73,43,11,25,25,33,12,47,41,40,66,14,25,24,17,47,43,14,5,50,43,30,37,23,63,20
2020-01-01,16,21,15,10,24,34,63,29,26,21,54,59,46,78,16,51,54,50,48,75,24,15,58,70,36,2,11,70,100,75,59,57,20,48,25,8,32,37,28,68,25,65,100,44,30,26,51,25,59,41,15,49,36,79,58,51,5,69,10,30,37,40,27,15,16,90,8,45,82,13,32,44,61,50,21,56,30,37,6,57,41,58,28,61,24,6,44,29,70,50,35,51,41,73,58,42,29,31,25,43,27,25,21,34,21,45,50,82,62,2,4,21,38,27,58,97,71,100,11,55,31,20,6,65,22,69,41,72,39,37,10,94,19,56,33,36,83,44,8,40,38,82,45,17,62,34,69,25,78,45,20,91,49,15,55,34,63,38,33,32,50,68,41,23,20,50,54,49,29,30,100,54,22,42,38,28,47,72,45,24,60,52,24,32,19,33,75,46,40,43,9,14,63,33,81,15,15,45,28,31,30,37,96,18,12,69,77,46,54,23,79,38,40,51,10,55,52,78,46,12,24,24,36,14,28,44,36,71,20,27,26,18,57,58,17,5,52,38,34,39,24,64,54
2020-02-01,19,22,16,10,24,35,57,29,33,28,71,65,56,96,23,53,71,46,44,86,8,16,66,64,40,3,14,67,97,77,57,59,29,35,23,8,32,33,26,72,28,62,51,43,31,23,54,32,53,41,17,44,36,83,57,50,5,73,11,29,36,40,27,15,16,90,9,43,62,15,32,44,65,56,21,59,30,40,6,54,37,59,29,56,25,6,40,29,67,48,37,50,42,72,54,36,31,28,20,42,30,25,23,34,21,59,52,81,64,2,4,24,41,24,59,100,72,13,3,52,26,29,5,55,22,73,43,72,32,41,10,97,20,55,35,33,94,41,4,39,41,82,45,16,66,35,69,26,75,47,21,78,55,16,53,25,64,36,32,31,50,68,44,24,21,100,57,46,30,28,90,60,20,40,43,27,44,68,48,24,59,59,21,34,19,34,69,45,45,42,9,13,58,34,87,15,14,44,28,42,41,39,43,16,11,62,72,46,52,26,81,38,39,52,15,52,52,76,46,12,17,22,37,13,27,40,33,77,12,33,31,19,54,45,14,5,51,36,42,51,23,67,49
2020-03-01,18,17,0,7,18,35,44,23,26,23,47,71,100,75,100,51,47,40,39,100,10,12,65,49,54,3,10,61,76,62,55,75,22,39,25,8,36,27,29,61,38,59,63,46,26,20,53,27,47,72,18,39,38,70,48,52,5,68,13,27,38,38,34,11,21,78,9,54,44,15,29,51,100,69,15,58,27,56,5,62,37,62,34,59,22,6,52,29,83,49,28,45,40,75,49,37,47,29,17,48,40,28,23,35,18,66,49,80,100,2,5,24,45,38,100,98,92,19,3,65,35,100,5,54,21,56,40,77,36,51,10,100,22,51,32,30,70,35,4,42,40,78,46,18,62,38,50,24,68,60,18,66,61,15,59,21,66,30,30,32,47,64,41,22,28,24,66,46,32,28,85,56,15,39,42,31,55,69,51,30,68,89,45,32,28,38,48,54,47,41,10,14,45,34,78,18,13,39,28,51,36,65,40,10,9,45,55,53,43,24,82,35,46,55,13,54,68,78,42,12,19,21,37,12,30,44,36,84,11,53,52,20,84,40,13,9,51,34,39,38,23,63,84
2020-04-01,14,13,14,5,23,34,49,19,32,23,41,74,83,86,61,53,41,37,31,73,9,10,83,44,74,2,9,49,65,52,66,63,23,46,24,8,36,22,25,59,36,58,50,36,22,14,43,17,36,100,15,28,34,52,36,45,5,64,11,26,41,30,30,11,22,72,9,54,25,14,33,49,72,62,27,58,21,67,3,44,31,56,29,65,17,16,62,26,69,26,22,50,35,68,44,35,34,34,13,52,32,27,24,30,14,39,46,96,59,2,5,19,36,41,95,86,89,10,3,53,28,37,5,45,19,76,38,76,41,60,9,84,20,47,30,28,90,34,4,41,34,58,43,22,63,32,42,23,50,45,20,46,51,16,53,17,68,26,22,29,40,52,74,19,21,10,69,45,33,25,73,55,14,31,40,29,53,57,40,21,47,64,28,29,20,30,51,52,37,39,9,11,34,36,67,13,10,44,31,28,34,44,25,8,7,30,39,36,37,23,68,32,85,45,8,56,100,73,31,9,19,24,32,11,31,86,39,80,10,40,43,17,82,34,18,9,50,32,29,40,33,56,22
2020-05-01,15,17,0,8,25,31,53,20,37,24,43,67,79,57,40,51,43,37,35,66,6,11,100,44,100,2,8,48,68,52,52,57,34,50,22,7,36,23,26,61,32,55,48,35,24,13,40,17,37,91,15,25,34,51,34,53,4,63,12,27,36,30,26,13,17,71,9,53,22,14,32,46,56,64,36,55,21,59,4,42,32,51,28,49,19,11,47,26,67,31,22,50,36,67,39,32,33,30,11,58,31,26,25,30,14,25,44,100,58,2,4,19,36,30,81,79,71,8,2,54,33,25,5,46,18,100,37,73,34,52,9,81,20,42,30,30,84,48,5,39,34,63,43,30,59,33,40,24,51,47,18,44,50,16,55,18,63,28,23,28,38,51,51,20,21,10,62,49,32,25,73,53,12,38,33,30,54,61,39,21,45,60,27,27,20,32,45,43,37,40,9,11,30,35,57,12,10,47,34,28,34,37,24,7,7,34,43,28,38,27,90,30,79,41,9,50,63,95,30,9,18,24,31,10,27,57,40,83,10,36,38,17,70,40,10,5,53,33,30,43,26,55,22
