date_time,date_time,year,month,month_year,term_year_bush,SP 500,Approving,Disapproving,Unsure,death penalty,drug policy,incarcer,gun control,shooting,abortion,pro life,arts,civil rights,racism,economy,stock,taxes,recession,debt,budget,education,college,student debt,air quality,global warming,carbon dioxide,climate change,greenhouse,campaign finance reform,privatization,health insurance,medicaid,medicare,social security,welfare,defense spending,war,albania,algeria,america,andorra,angola,antigua,argentina,armenia,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bissau,bolivia,bosnia,botswana,brazil,british,brunei,bulgaria,burkina,burma,burundi,cambodia,cameroon,canada,cape verde,central african republic,chad,chile,china,colombia,comoros,congo,costa rica,country debt,croatia,cuba,cyprus,czech,denmark,djibouti,dominica,east timor,ecuador,egypt,el salvador,emirate,england,eritrea,estonia,ethiopia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,great britain,greece,grenada,grenadines,guatemala,guinea,guyana,haiti,herzegovina,honduras,hungary,iceland,in usa,india,indonesia,iran,iraq,ireland,israel,italy,ivory coast,jamaica,japan,jordan,kazakhstan,kenya,kiribati,korea,kosovo,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macedonia,madagascar,malawi,malaysia,maldives,mali,malta,marshall,mauritania,mauritius,mexico,micronesia,moldova,monaco,mongolia,montenegro,morocco,mozambique,myanmar,namibia,nauru,nepal,netherlands,new zealand,nicaragua,niger,nigeria,norway,oman,pakistan,palau,panama,papua,paraguay,peru,philippines,poland,portugal,qatar,romania,russia,rwanda,samoa,san marino,sao tome,saudi arabia,scotland,scottish,senegal,serbia,seychelles,sierra leone,singapore,slovakia,slovenia,solomon,somalia,south africa,south sudan,spain,sri lanka,st. kitts,st. lucia,st kitts,st lucia,saint kitts,santa lucia,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,thailand,tobago,togo,tonga,trinidad,tunisia,turkey,turkmenistan,tuvalu,uganda,ukraine,united kingdom,united states,uruguay,usa,uzbekistan,vanuatu,vatican,venezuela,vietnam,wales,welsh,yemen,zambia,zimbabwe,alabama,alaska,arizona,arkansas,california,colorado,connecticut,delaware,district of columbia,florida,hawaii,idaho,illinois,indiana,iowa,kansas,kentucky,louisiana,maine,maryland,massachusetts,michigan,minnesota,mississippi,missouri,montana,nebraska,nevada,new hampshire,new jersey,new mexico,new york,north carolina,north dakota,ohio,oklahoma,oregon,pennsylvania,rhode island,south carolina,south dakota,tennessee,texas,utah,vermont,virginia,washington,west virginia,wisconsin,wyoming
2016-02-01,2016-02-01,2016,2,2016-02,15,1932.22998,,,,21.0,26.0,4.0,15.0,24.0,37.0,50.0,33.0,34.0,30.0,61.0,30.0,83.0,18.0,60.0,67.0,37.0,48.0,70.0,4.0,16.0,57.0,37.0,32.0,14.0,21.0,57.0,77.0,51.0,49.0,66.0,24.0,51.0,20.0,9.0,38.0,32.0,31.0,68.0,23.0,58.0,43.0,42.0,26.0,23.0,44.0,14.0,49.0,34.0,16.0,44.0,36.0,54.0,33.0,53.0,4.0,70.0,13.0,30.0,40.0,38.0,31.0,14.0,29.0,79.0,9.0,41.0,63.0,16.0,29.0,39.0,39.0,53.0,24.0,66.0,32.0,41.0,5.0,58.0,37.0,71.0,31.0,69.0,27.0,7.0,47.0,39.0,73.0,55.0,27.0,79.0,36.0,66.0,87.0,34.0,29.0,33.0,17.0,42.0,28.0,23.0,25.0,32.0,18.0,39.0,53.0,72.0,55.0,2.0,4.0,25.0,32.0,22.0,52.0,53.0,74.0,10.0,4.0,48.0,24.0,19.0,6.0,62.0,20.0,62.0,39.0,80.0,24.0,38.0,9.0,78.0,13.0,60.0,32.0,35.0,81.0,36.0,5.0,33.0,34.0,71.0,44.0,19.0,75.0,35.0,48.0,30.0,67.0,49.0,15.0,72.0,55.0,16.0,53.0,28.0,50.0,28.0,25.0,32.0,50.0,67.0,59.0,18.0,16.0,12.0,64.0,59.0,33.0,26.0,64.0,45.0,20.0,44.0,37.0,22.0,45.0,69.0,41.0,20.0,45.0,53.0,25.0,32.0,18.0,30.0,58.0,50.0,44.0,37.0,9.0,13.0,49.0,33.0,74.0,15.0,13.0,47.0,34.0,27.0,38.0,35.0,32.0,15.0,18.0,50.0,67.0,39.0,47.0,28.0,72.0,47.0,43.0,44.0,27.0,54.0,44.0,84.0,46.0,14.0,9.0,24.0,38.0,13.0,24.0,39.0,17.0,81.0,12.0,33.0,35.0,19.0,52.0,29.0,13.0,7.0,54.0,32.0,36.0,47.0,27.0,61.0,32.0,56.0,52.0,34.0,62.0,34.0,47.0,13.0,48.0,15.0,48.0,45.0,59.0,35.0,41.0,78.0,50.0,39.0,31.0,54.0,31.0,22.0,46.0,25.0,34.0,43.0,28.0,46.0,65.0,86.0,24.0,37.0,33.0,32.0,41.0,71.0,40.0,47.0,24.0,26.0,96.0,37.0,49.0,52.0,65.0,28.0,26.0,34.0,34.0,32.0,51.0
2016-03-01,2016-03-01,2016,3,2016-03,15,2059.73999,,,,21.0,28.0,4.0,14.0,23.0,41.0,43.0,33.0,32.0,30.0,58.0,28.0,63.0,15.0,47.0,65.0,36.0,49.0,61.0,4.0,16.0,58.0,42.0,36.0,8.0,17.0,55.0,76.0,50.0,48.0,62.0,21.0,52.0,22.0,11.0,41.0,29.0,34.0,66.0,29.0,59.0,46.0,41.0,27.0,23.0,46.0,23.0,45.0,38.0,38.0,42.0,52.0,53.0,45.0,64.0,5.0,68.0,14.0,29.0,41.0,41.0,33.0,15.0,26.0,84.0,11.0,42.0,59.0,17.0,30.0,45.0,38.0,58.0,22.0,76.0,31.0,34.0,6.0,75.0,42.0,75.0,33.0,74.0,26.0,8.0,57.0,47.0,77.0,58.0,34.0,63.0,39.0,70.0,58.0,33.0,30.0,37.0,16.0,43.0,32.0,23.0,24.0,32.0,18.0,38.0,52.0,77.0,56.0,2.0,5.0,28.0,33.0,22.0,53.0,61.0,75.0,9.0,4.0,47.0,26.0,19.0,17.0,63.0,20.0,55.0,39.0,85.0,26.0,42.0,8.0,73.0,14.0,56.0,34.0,35.0,74.0,36.0,5.0,37.0,37.0,70.0,55.0,18.0,81.0,38.0,46.0,29.0,70.0,48.0,18.0,68.0,52.0,16.0,54.0,29.0,52.0,28.0,27.0,44.0,51.0,62.0,34.0,16.0,19.0,14.0,67.0,54.0,34.0,25.0,71.0,57.0,19.0,49.0,37.0,30.0,52.0,66.0,43.0,22.0,52.0,57.0,24.0,30.0,20.0,33.0,58.0,44.0,43.0,37.0,8.0,16.0,50.0,37.0,78.0,17.0,14.0,46.0,31.0,29.0,42.0,36.0,31.0,15.0,16.0,48.0,64.0,42.0,47.0,30.0,68.0,54.0,40.0,45.0,21.0,42.0,64.0,78.0,45.0,13.0,10.0,23.0,36.0,14.0,27.0,39.0,18.0,64.0,12.0,34.0,31.0,27.0,54.0,31.0,11.0,6.0,55.0,34.0,37.0,39.0,32.0,64.0,32.0,53.0,53.0,41.0,63.0,35.0,49.0,14.0,49.0,18.0,49.0,50.0,69.0,40.0,43.0,41.0,58.0,46.0,35.0,56.0,34.0,24.0,54.0,26.0,35.0,54.0,27.0,48.0,32.0,16.0,24.0,38.0,34.0,38.0,43.0,76.0,44.0,50.0,25.0,27.0,43.0,40.0,52.0,53.0,77.0,26.0,27.0,37.0,36.0,37.0,55.0
2016-04-01,2016-04-01,2016,4,2016-04,15,2065.300049,,,,22.0,32.0,0.0,12.0,22.0,39.0,41.0,33.0,40.0,28.0,58.0,29.0,74.0,16.0,46.0,51.0,37.0,47.0,66.0,4.0,17.0,60.0,42.0,42.0,11.0,16.0,50.0,72.0,50.0,47.0,61.0,29.0,62.0,20.0,10.0,45.0,21.0,32.0,63.0,27.0,89.0,41.0,39.0,46.0,22.0,61.0,12.0,43.0,39.0,17.0,44.0,38.0,74.0,31.0,49.0,5.0,68.0,13.0,30.0,38.0,38.0,29.0,14.0,27.0,81.0,9.0,39.0,57.0,16.0,28.0,45.0,42.0,54.0,14.0,72.0,31.0,35.0,6.0,55.0,40.0,76.0,31.0,71.0,25.0,8.0,93.0,33.0,73.0,53.0,27.0,61.0,36.0,71.0,63.0,31.0,29.0,38.0,17.0,43.0,29.0,23.0,24.0,35.0,17.0,36.0,51.0,77.0,59.0,2.0,5.0,26.0,33.0,23.0,54.0,51.0,74.0,9.0,3.0,43.0,24.0,19.0,6.0,57.0,23.0,64.0,39.0,83.0,26.0,42.0,9.0,73.0,13.0,56.0,34.0,36.0,71.0,34.0,5.0,32.0,33.0,70.0,50.0,19.0,75.0,38.0,45.0,28.0,73.0,50.0,16.0,64.0,51.0,18.0,49.0,28.0,55.0,30.0,25.0,34.0,52.0,65.0,44.0,17.0,17.0,10.0,68.0,47.0,34.0,27.0,56.0,38.0,20.0,95.0,41.0,24.0,57.0,66.0,41.0,21.0,43.0,50.0,22.0,30.0,20.0,32.0,52.0,48.0,42.0,45.0,8.0,12.0,47.0,34.0,80.0,16.0,14.0,47.0,32.0,27.0,48.0,38.0,25.0,12.0,14.0,43.0,57.0,35.0,47.0,31.0,72.0,48.0,42.0,43.0,16.0,40.0,43.0,80.0,41.0,13.0,9.0,26.0,35.0,13.0,25.0,35.0,16.0,61.0,12.0,34.0,30.0,22.0,53.0,28.0,21.0,6.0,51.0,35.0,31.0,37.0,25.0,63.0,30.0,51.0,50.0,34.0,62.0,35.0,49.0,14.0,55.0,15.0,44.0,44.0,60.0,36.0,44.0,36.0,50.0,41.0,29.0,52.0,33.0,22.0,42.0,28.0,35.0,44.0,26.0,44.0,31.0,16.0,25.0,36.0,39.0,39.0,48.0,75.0,42.0,46.0,28.0,31.0,41.0,38.0,50.0,55.0,66.0,24.0,25.0,35.0,31.0,47.0,65.0
2016-05-01,2016-05-01,2016,5,2016-05,15,2096.949951,,,,19.0,26.0,4.0,10.0,21.0,35.0,37.0,39.0,39.0,26.0,56.0,27.0,34.0,14.0,44.0,54.0,38.0,50.0,57.0,5.0,17.0,50.0,38.0,46.0,8.0,15.0,47.0,68.0,47.0,41.0,59.0,23.0,78.0,24.0,9.0,59.0,22.0,31.0,64.0,27.0,73.0,44.0,44.0,39.0,21.0,43.0,13.0,42.0,52.0,18.0,39.0,36.0,54.0,36.0,50.0,6.0,66.0,14.0,29.0,37.0,44.0,29.0,14.0,23.0,82.0,11.0,41.0,46.0,15.0,29.0,47.0,39.0,56.0,15.0,70.0,31.0,38.0,7.0,53.0,43.0,79.0,35.0,66.0,25.0,9.0,57.0,45.0,76.0,52.0,30.0,62.0,43.0,68.0,61.0,37.0,31.0,34.0,16.0,43.0,30.0,24.0,23.0,38.0,16.0,33.0,51.0,79.0,59.0,2.0,6.0,27.0,37.0,22.0,53.0,52.0,75.0,9.0,4.0,46.0,25.0,21.0,6.0,59.0,21.0,55.0,42.0,80.0,26.0,41.0,11.0,73.0,14.0,56.0,40.0,36.0,69.0,34.0,5.0,35.0,40.0,71.0,46.0,18.0,73.0,37.0,51.0,27.0,77.0,47.0,17.0,68.0,51.0,16.0,54.0,43.0,52.0,31.0,26.0,30.0,49.0,56.0,63.0,17.0,18.0,10.0,65.0,52.0,35.0,30.0,58.0,38.0,21.0,59.0,42.0,28.0,53.0,74.0,44.0,24.0,44.0,54.0,25.0,32.0,18.0,38.0,54.0,42.0,41.0,39.0,8.0,14.0,46.0,33.0,77.0,19.0,16.0,48.0,32.0,26.0,36.0,41.0,29.0,12.0,13.0,41.0,57.0,36.0,47.0,28.0,72.0,45.0,47.0,49.0,16.0,42.0,44.0,83.0,43.0,16.0,10.0,28.0,39.0,13.0,25.0,35.0,19.0,65.0,16.0,33.0,27.0,19.0,53.0,31.0,13.0,6.0,60.0,38.0,35.0,37.0,23.0,68.0,34.0,52.0,50.0,32.0,63.0,35.0,48.0,14.0,51.0,15.0,43.0,45.0,64.0,35.0,48.0,35.0,53.0,79.0,29.0,56.0,31.0,22.0,41.0,25.0,33.0,44.0,28.0,49.0,31.0,17.0,26.0,39.0,33.0,33.0,42.0,72.0,49.0,50.0,25.0,28.0,41.0,38.0,50.0,54.0,65.0,25.0,27.0,36.0,49.0,31.0,54.0
2016-06-01,2016-06-01,2016,6,2016-06,15,2098.860107,,,,13.0,23.0,4.0,40.0,63.0,33.0,36.0,33.0,19.0,25.0,51.0,29.0,30.0,14.0,42.0,53.0,33.0,53.0,51.0,5.0,13.0,35.0,28.0,30.0,4.0,11.0,49.0,72.0,51.0,44.0,58.0,12.0,48.0,100.0,9.0,100.0,29.0,32.0,60.0,56.0,71.0,44.0,68.0,57.0,22.0,43.0,13.0,44.0,51.0,34.0,42.0,37.0,47.0,38.0,72.0,6.0,71.0,19.0,35.0,40.0,51.0,29.0,14.0,21.0,85.0,10.0,42.0,51.0,17.0,42.0,89.0,37.0,86.0,21.0,64.0,36.0,32.0,18.0,46.0,45.0,100.0,33.0,82.0,26.0,8.0,74.0,34.0,68.0,54.0,64.0,74.0,57.0,70.0,66.0,38.0,41.0,37.0,15.0,43.0,41.0,26.0,52.0,40.0,16.0,33.0,49.0,75.0,58.0,4.0,5.0,24.0,100.0,71.0,57.0,55.0,68.0,8.0,3.0,70.0,23.0,30.0,7.0,75.0,20.0,58.0,44.0,88.0,27.0,41.0,11.0,73.0,16.0,55.0,39.0,36.0,96.0,36.0,5.0,37.0,41.0,71.0,50.0,20.0,80.0,37.0,48.0,27.0,74.0,45.0,19.0,67.0,66.0,15.0,55.0,24.0,53.0,35.0,25.0,32.0,52.0,66.0,46.0,17.0,19.0,11.0,69.0,68.0,35.0,33.0,58.0,39.0,21.0,66.0,39.0,42.0,78.0,69.0,100.0,56.0,45.0,97.0,35.0,27.0,18.0,39.0,49.0,43.0,48.0,38.0,8.0,15.0,52.0,33.0,81.0,100.0,19.0,46.0,31.0,24.0,38.0,57.0,29.0,16.0,14.0,55.0,63.0,44.0,48.0,27.0,75.0,58.0,68.0,78.0,15.0,42.0,49.0,85.0,45.0,13.0,10.0,24.0,36.0,13.0,32.0,32.0,18.0,62.0,31.0,46.0,24.0,31.0,66.0,32.0,14.0,5.0,69.0,33.0,100.0,45.0,22.0,71.0,54.0,52.0,53.0,33.0,63.0,41.0,53.0,14.0,52.0,36.0,49.0,45.0,68.0,36.0,43.0,36.0,51.0,37.0,29.0,60.0,31.0,22.0,45.0,25.0,33.0,46.0,29.0,49.0,30.0,18.0,27.0,40.0,33.0,33.0,43.0,75.0,40.0,49.0,25.0,30.0,41.0,43.0,49.0,54.0,68.0,25.0,28.0,34.0,44.0,32.0,58.0
2016-07-01,2016-07-01,2016,7,2016-07,15,2173.600098,,,,14.0,19.0,0.0,14.0,59.0,32.0,38.0,30.0,14.0,27.0,46.0,28.0,30.0,10.0,41.0,48.0,30.0,45.0,50.0,5.0,10.0,26.0,24.0,25.0,5.0,9.0,48.0,69.0,48.0,42.0,55.0,14.0,42.0,26.0,8.0,40.0,30.0,31.0,60.0,29.0,66.0,43.0,48.0,25.0,23.0,45.0,17.0,45.0,43.0,25.0,41.0,43.0,44.0,33.0,48.0,5.0,64.0,14.0,35.0,36.0,51.0,26.0,14.0,20.0,80.0,9.0,45.0,56.0,9.0,30.0,46.0,40.0,56.0,14.0,60.0,29.0,29.0,9.0,48.0,45.0,79.0,30.0,53.0,26.0,9.0,51.0,30.0,68.0,53.0,27.0,58.0,43.0,66.0,62.0,34.0,58.0,36.0,14.0,44.0,50.0,25.0,21.0,39.0,19.0,32.0,51.0,72.0,58.0,2.0,4.0,24.0,39.0,50.0,56.0,57.0,72.0,8.0,4.0,46.0,23.0,27.0,5.0,60.0,21.0,56.0,37.0,83.0,27.0,49.0,9.0,74.0,15.0,53.0,37.0,37.0,72.0,32.0,4.0,31.0,36.0,66.0,43.0,18.0,74.0,37.0,51.0,27.0,77.0,55.0,15.0,68.0,47.0,21.0,50.0,43.0,60.0,36.0,25.0,32.0,52.0,60.0,30.0,17.0,16.0,11.0,64.0,50.0,33.0,31.0,57.0,45.0,21.0,55.0,38.0,25.0,57.0,75.0,54.0,73.0,42.0,50.0,23.0,26.0,17.0,35.0,53.0,52.0,42.0,38.0,8.0,15.0,48.0,27.0,81.0,16.0,19.0,46.0,26.0,23.0,85.0,38.0,29.0,15.0,13.0,52.0,61.0,35.0,49.0,39.0,68.0,45.0,43.0,47.0,16.0,47.0,41.0,83.0,45.0,14.0,9.0,26.0,36.0,16.0,46.0,32.0,17.0,59.0,11.0,31.0,23.0,20.0,58.0,27.0,13.0,5.0,57.0,33.0,99.0,45.0,19.0,64.0,40.0,55.0,54.0,32.0,63.0,37.0,55.0,14.0,55.0,15.0,45.0,45.0,70.0,36.0,44.0,38.0,53.0,40.0,34.0,66.0,32.0,22.0,49.0,32.0,33.0,45.0,31.0,45.0,30.0,20.0,29.0,37.0,33.0,34.0,41.0,77.0,37.0,52.0,26.0,32.0,41.0,43.0,51.0,54.0,69.0,28.0,27.0,34.0,35.0,35.0,62.0
2016-08-01,2016-08-01,2016,8,2016-08,15,2170.949951,,,,13.0,22.0,9.0,8.0,25.0,30.0,37.0,31.0,14.0,20.0,47.0,27.0,33.0,10.0,42.0,47.0,35.0,50.0,52.0,5.0,11.0,29.0,27.0,24.0,5.0,10.0,51.0,77.0,51.0,46.0,59.0,11.0,41.0,26.0,10.0,38.0,28.0,34.0,62.0,32.0,64.0,47.0,47.0,33.0,23.0,49.0,14.0,46.0,53.0,17.0,51.0,39.0,50.0,30.0,57.0,5.0,76.0,31.0,30.0,41.0,47.0,30.0,14.0,25.0,82.0,9.0,43.0,65.0,12.0,42.0,46.0,41.0,63.0,30.0,63.0,28.0,24.0,9.0,53.0,45.0,80.0,37.0,76.0,27.0,9.0,49.0,31.0,69.0,61.0,28.0,57.0,44.0,84.0,100.0,34.0,29.0,82.0,15.0,44.0,32.0,27.0,57.0,35.0,22.0,37.0,51.0,74.0,59.0,2.0,5.0,38.0,38.0,25.0,60.0,68.0,88.0,11.0,4.0,47.0,23.0,26.0,6.0,70.0,21.0,57.0,46.0,85.0,100.0,50.0,12.0,73.0,18.0,57.0,39.0,35.0,82.0,34.0,4.0,36.0,53.0,62.0,48.0,18.0,71.0,38.0,50.0,29.0,76.0,50.0,17.0,73.0,54.0,26.0,51.0,35.0,65.0,41.0,24.0,31.0,55.0,66.0,94.0,18.0,19.0,12.0,67.0,52.0,40.0,31.0,62.0,55.0,24.0,50.0,46.0,27.0,54.0,73.0,43.0,26.0,47.0,53.0,25.0,26.0,20.0,35.0,61.0,44.0,40.0,33.0,8.0,35.0,50.0,30.0,84.0,15.0,18.0,42.0,28.0,27.0,58.0,38.0,32.0,13.0,13.0,47.0,61.0,51.0,50.0,33.0,74.0,49.0,50.0,48.0,20.0,42.0,50.0,84.0,48.0,15.0,10.0,70.0,37.0,13.0,23.0,37.0,41.0,60.0,15.0,30.0,26.0,19.0,73.0,51.0,15.0,5.0,57.0,33.0,33.0,31.0,24.0,100.0,36.0,56.0,52.0,33.0,66.0,34.0,51.0,14.0,53.0,15.0,43.0,47.0,70.0,36.0,43.0,39.0,53.0,35.0,41.0,67.0,31.0,23.0,50.0,28.0,35.0,46.0,31.0,46.0,30.0,19.0,26.0,38.0,34.0,32.0,42.0,76.0,38.0,50.0,25.0,30.0,42.0,41.0,53.0,52.0,68.0,27.0,26.0,34.0,33.0,34.0,58.0
2016-09-01,2016-09-01,2016,9,2016-09,15,2168.27002,,,,17.0,25.0,4.0,10.0,34.0,32.0,40.0,34.0,21.0,27.0,58.0,27.0,34.0,16.0,45.0,46.0,39.0,59.0,53.0,4.0,13.0,50.0,35.0,28.0,5.0,12.0,50.0,74.0,53.0,43.0,64.0,17.0,46.0,24.0,8.0,40.0,25.0,30.0,65.0,29.0,60.0,42.0,40.0,27.0,20.0,45.0,13.0,45.0,44.0,16.0,38.0,35.0,51.0,29.0,61.0,5.0,72.0,13.0,29.0,36.0,37.0,28.0,14.0,19.0,80.0,9.0,40.0,59.0,13.0,32.0,45.0,39.0,62.0,30.0,69.0,28.0,34.0,6.0,52.0,44.0,81.0,30.0,58.0,26.0,8.0,55.0,30.0,81.0,51.0,30.0,53.0,39.0,73.0,59.0,38.0,27.0,100.0,14.0,51.0,27.0,25.0,24.0,34.0,16.0,47.0,51.0,76.0,52.0,2.0,4.0,30.0,32.0,27.0,56.0,58.0,83.0,8.0,4.0,44.0,24.0,20.0,6.0,54.0,20.0,50.0,44.0,84.0,27.0,47.0,11.0,69.0,16.0,74.0,32.0,34.0,96.0,35.0,4.0,56.0,34.0,70.0,60.0,17.0,69.0,37.0,48.0,27.0,73.0,56.0,16.0,70.0,56.0,15.0,56.0,29.0,54.0,29.0,25.0,31.0,49.0,63.0,36.0,18.0,17.0,12.0,67.0,49.0,33.0,26.0,61.0,52.0,20.0,48.0,43.0,32.0,58.0,69.0,44.0,22.0,43.0,50.0,24.0,27.0,16.0,47.0,61.0,45.0,39.0,36.0,7.0,13.0,53.0,33.0,79.0,25.0,15.0,45.0,27.0,23.0,44.0,37.0,28.0,13.0,12.0,42.0,56.0,32.0,48.0,29.0,66.0,49.0,43.0,45.0,21.0,45.0,45.0,93.0,43.0,17.0,10.0,25.0,38.0,11.0,23.0,39.0,16.0,60.0,12.0,29.0,29.0,23.0,56.0,52.0,13.0,5.0,56.0,33.0,32.0,34.0,23.0,73.0,32.0,81.0,49.0,36.0,78.0,33.0,52.0,14.0,52.0,15.0,46.0,45.0,63.0,37.0,40.0,44.0,52.0,39.0,29.0,57.0,31.0,23.0,55.0,32.0,37.0,46.0,27.0,64.0,29.0,18.0,27.0,38.0,39.0,36.0,58.0,81.0,51.0,51.0,25.0,30.0,51.0,40.0,70.0,57.0,70.0,26.0,28.0,36.0,36.0,35.0,60.0
2016-10-01,2016-10-01,2016,10,2016-10,15,2126.149902,,,,21.0,25.0,4.0,13.0,22.0,49.0,59.0,31.0,22.0,27.0,58.0,27.0,39.0,16.0,46.0,47.0,36.0,54.0,57.0,4.0,15.0,62.0,40.0,29.0,10.0,14.0,56.0,73.0,62.0,45.0,62.0,18.0,47.0,26.0,10.0,39.0,34.0,30.0,63.0,29.0,92.0,43.0,41.0,28.0,24.0,44.0,17.0,42.0,44.0,16.0,37.0,36.0,52.0,30.0,60.0,6.0,65.0,12.0,30.0,36.0,37.0,32.0,13.0,19.0,84.0,11.0,40.0,60.0,17.0,43.0,49.0,40.0,60.0,16.0,69.0,28.0,42.0,4.0,60.0,39.0,78.0,33.0,60.0,27.0,7.0,58.0,30.0,65.0,53.0,31.0,53.0,41.0,71.0,58.0,35.0,26.0,48.0,16.0,52.0,29.0,25.0,21.0,29.0,16.0,34.0,46.0,70.0,53.0,8.0,4.0,23.0,33.0,27.0,53.0,62.0,80.0,9.0,5.0,42.0,23.0,19.0,6.0,59.0,21.0,50.0,39.0,80.0,32.0,45.0,11.0,71.0,13.0,58.0,35.0,33.0,67.0,35.0,4.0,38.0,44.0,71.0,75.0,17.0,77.0,37.0,45.0,28.0,78.0,49.0,15.0,68.0,52.0,15.0,59.0,25.0,51.0,29.0,26.0,29.0,47.0,61.0,43.0,15.0,16.0,17.0,62.0,50.0,34.0,26.0,60.0,50.0,20.0,47.0,45.0,33.0,58.0,68.0,46.0,21.0,45.0,51.0,36.0,28.0,15.0,44.0,54.0,45.0,38.0,34.0,8.0,13.0,51.0,30.0,75.0,17.0,19.0,45.0,28.0,23.0,43.0,33.0,28.0,13.0,13.0,43.0,56.0,40.0,46.0,28.0,67.0,49.0,40.0,45.0,25.0,41.0,45.0,87.0,49.0,12.0,10.0,23.0,34.0,12.0,29.0,32.0,17.0,62.0,12.0,28.0,30.0,23.0,55.0,34.0,13.0,5.0,60.0,34.0,31.0,34.0,42.0,65.0,29.0,75.0,48.0,37.0,75.0,33.0,50.0,14.0,47.0,16.0,51.0,43.0,61.0,36.0,40.0,39.0,50.0,37.0,28.0,54.0,30.0,23.0,57.0,31.0,35.0,44.0,26.0,59.0,32.0,17.0,24.0,38.0,35.0,36.0,53.0,82.0,43.0,49.0,26.0,26.0,52.0,37.0,69.0,55.0,68.0,27.0,27.0,38.0,38.0,36.0,55.0
2016-11-01,2016-11-01,2016,11,2016-11,15,2198.810059,,,,26.0,24.0,4.0,14.0,26.0,45.0,67.0,30.0,29.0,40.0,63.0,35.0,35.0,18.0,48.0,47.0,36.0,58.0,64.0,7.0,21.0,60.0,60.0,29.0,13.0,19.0,65.0,76.0,65.0,43.0,69.0,24.0,47.0,21.0,12.0,43.0,31.0,29.0,60.0,35.0,62.0,45.0,42.0,27.0,18.0,46.0,13.0,45.0,46.0,17.0,38.0,34.0,47.0,35.0,55.0,5.0,65.0,17.0,29.0,36.0,37.0,29.0,15.0,19.0,86.0,11.0,48.0,60.0,14.0,62.0,51.0,41.0,62.0,20.0,64.0,31.0,48.0,4.0,71.0,35.0,75.0,32.0,61.0,25.0,7.0,53.0,32.0,68.0,55.0,41.0,55.0,40.0,62.0,59.0,35.0,27.0,37.0,20.0,45.0,30.0,25.0,23.0,28.0,16.0,36.0,43.0,75.0,55.0,3.0,4.0,24.0,32.0,25.0,65.0,61.0,85.0,8.0,4.0,49.0,32.0,17.0,7.0,52.0,22.0,57.0,41.0,82.0,48.0,44.0,9.0,74.0,13.0,61.0,37.0,33.0,74.0,36.0,4.0,75.0,34.0,69.0,57.0,18.0,70.0,38.0,43.0,28.0,64.0,51.0,16.0,64.0,58.0,16.0,64.0,27.0,54.0,26.0,26.0,34.0,58.0,60.0,39.0,18.0,17.0,17.0,70.0,46.0,38.0,27.0,65.0,44.0,21.0,50.0,44.0,33.0,63.0,65.0,48.0,19.0,46.0,54.0,28.0,29.0,21.0,59.0,54.0,42.0,42.0,35.0,8.0,14.0,46.0,31.0,78.0,15.0,16.0,47.0,31.0,26.0,39.0,33.0,29.0,14.0,12.0,44.0,55.0,35.0,51.0,27.0,68.0,47.0,41.0,42.0,20.0,41.0,45.0,83.0,47.0,14.0,10.0,29.0,35.0,12.0,94.0,34.0,20.0,63.0,12.0,32.0,60.0,23.0,100.0,36.0,13.0,5.0,64.0,37.0,34.0,35.0,24.0,60.0,33.0,77.0,50.0,38.0,69.0,38.0,49.0,13.0,45.0,21.0,45.0,41.0,58.0,36.0,40.0,41.0,50.0,41.0,30.0,54.0,30.0,26.0,70.0,32.0,34.0,46.0,26.0,65.0,39.0,24.0,23.0,36.0,38.0,36.0,65.0,88.0,45.0,46.0,32.0,26.0,43.0,38.0,63.0,53.0,67.0,26.0,26.0,39.0,41.0,36.0,58.0
